bucket_id,cluster_id,weight
9380,1,1.0
9381,38,1.0
9382,1,1.0
9383,1,1.0
9384,41,1.0
9385,24,1.0
9386,1,1.0
9387,1,1.0
9388,16,1.0
9389,1,1.0
9390,5,1.0
9391,1,1.0
9392,1,1.0
9393,1,1.0
9394,46,1.0
9395,1,1.0
9396,11,1.0
9397,11,1.0
9398,18,1.0
9399,11,1.0
9400,41,1.0
9401,1,1.0
9402,4,1.0
9403,33,1.0
9404,1,1.0
9405,11,1.0
9406,11,1.0
9407,38,1.0
9408,4,1.0
9409,11,1.0
9410,1,1.0
9411,1,1.0
9412,1,1.0
9413,1,1.0
9414,1,1.0
9415,1,1.0
9416,1,1.0
9417,1,1.0
9418,1,1.0
9419,1,1.0
9420,1,1.0
9421,1,1.0
9422,1,1.0
9423,1,1.0
9424,1,1.0
9425,1,1.0
9426,1,1.0
9427,1,1.0
9428,1,1.0
9429,1,1.0
9430,11,1.0
9431,1,1.0
9432,1,1.0
9433,1,1.0
9434,1,1.0
9435,1,1.0
9436,8,1.0
9437,1,1.0
9438,1,1.0
9439,1,1.0
9440,1,1.0
9441,1,1.0
9442,1,1.0
9443,1,1.0
9444,1,1.0
9445,1,1.0
9446,1,1.0
9447,1,1.0
9448,1,1.0
9449,1,1.0
9450,1,1.0
9451,1,1.0
9452,1,1.0
9453,1,1.0
9454,1,1.0
9455,1,1.0
9456,1,1.0
9457,21,1.0
9458,1,1.0
9459,1,1.0
9460,1,1.0
9461,1,1.0
9462,1,1.0
9463,1,1.0
9464,1,1.0
9465,1,1.0
9466,1,1.0
9467,1,1.0
9468,1,1.0
9469,1,1.0
9470,1,1.0
9471,1,1.0
9472,1,1.0
9473,1,1.0
9474,1,1.0
9475,1,1.0
9476,1,1.0
9477,1,1.0
9478,1,1.0
9479,1,1.0
9480,1,1.0
9481,1,1.0
9482,1,1.0
9483,1,1.0
9484,1,1.0
9485,1,1.0
9486,1,1.0
9487,1,1.0
9488,21,1.0
9489,11,1.0
9490,11,1.0
9491,1,1.0
9492,1,1.0
9493,1,1.0
9494,4,1.0
9495,1,1.0
9496,21,1.0
9497,21,1.0
9498,1,1.0
9499,1,1.0
9500,1,1.0
9501,1,1.0
9502,1,1.0
9503,20,1.0
9504,15,1.0
9505,1,1.0
9506,1,1.0
9507,1,1.0
9508,1,1.0
9509,11,1.0
9510,1,1.0
9511,21,1.0
9512,1,1.0
9513,11,1.0
9514,1,1.0
9515,1,1.0
9516,1,1.0
9517,1,1.0
9518,1,1.0
9519,1,1.0
9520,1,1.0
9521,1,1.0
9522,7,1.0
9523,1,1.0
9524,1,1.0
9525,1,1.0
9526,1,1.0
9527,1,1.0
9528,1,1.0
9529,1,1.0
9530,1,1.0
9531,1,1.0
9532,1,1.0
9533,1,1.0
9534,1,1.0
9535,1,1.0
9536,1,1.0
9537,11,1.0
9538,1,1.0
9539,1,1.0
9540,37,1.0
9541,1,1.0
9542,1,1.0
9543,1,1.0
9544,1,1.0
9545,1,1.0
9546,16,1.0
9547,1,1.0
9548,11,1.0
9549,16,1.0
9550,1,1.0
9551,1,1.0
9552,1,1.0
9553,1,1.0
9554,1,1.0
9555,1,1.0
9556,28,1.0
9557,28,1.0
9558,24,1.0
9559,1,1.0
9560,1,1.0
9561,1,1.0
9562,1,1.0
9563,1,1.0
9564,1,1.0
9565,1,1.0
9566,1,1.0
9567,1,1.0
9568,1,1.0
9569,1,1.0
9570,1,1.0
9571,1,1.0
9572,1,1.0
9573,1,1.0
9574,1,1.0
9575,1,1.0
9576,1,1.0
9577,1,1.0
9578,1,1.0
9579,1,1.0
9580,1,1.0
9581,1,1.0
9582,1,1.0
9583,24,1.0
9584,13,1.0
9585,11,1.0
9586,1,1.0
9587,1,1.0
9588,1,1.0
9589,1,1.0
9590,1,1.0
9591,1,1.0
9592,21,1.0
9593,1,1.0
9594,21,1.0
9595,11,1.0
9596,11,1.0
9597,11,1.0
9598,30,1.0
9599,22,1.0
9600,16,1.0
9601,16,1.0
9602,1,1.0
9603,29,1.0
9604,29,1.0
9605,1,1.0
9606,1,1.0
9607,1,1.0
9608,1,1.0
9609,1,1.0
9610,1,1.0
9611,1,1.0
9612,1,1.0
9613,11,1.0
9614,11,1.0
9615,11,1.0
9616,11,1.0
9617,11,1.0
9618,11,1.0
9619,11,1.0
9620,11,1.0
9621,11,1.0
9622,1,1.0
9623,11,1.0
9624,11,1.0
9625,11,1.0
9626,1,1.0
9627,11,1.0
9628,11,1.0
9629,24,1.0
9630,1,1.0
9631,11,1.0
9632,1,1.0
9633,1,1.0
9634,1,1.0
9635,1,1.0
9636,1,1.0
9637,3,1.0
9638,1,1.0
9639,1,1.0
9640,1,1.0
9641,20,1.0
9642,35,1.0
9643,29,1.0
9644,5,1.0
9645,11,1.0
9646,1,1.0
9647,21,1.0
9648,11,1.0
9649,21,1.0
9650,41,1.0
9651,46,1.0
9652,46,1.0
9653,1,1.0
9654,1,1.0
9655,3,1.0
9656,11,1.0
9657,20,1.0
9658,20,1.0
9659,42,1.0
9660,3,1.0
9661,24,1.0
9662,1,1.0
9663,24,1.0
9664,21,1.0
9665,21,1.0
9666,23,1.0
9667,23,1.0
9668,26,1.0
9669,24,1.0
9670,21,1.0
9671,24,1.0
9672,1,1.0
9673,1,1.0
9674,41,1.0
9675,41,1.0
9676,28,1.0
9677,37,1.0
9678,8,1.0
9679,28,1.0
9680,28,1.0
9681,28,1.0
9682,28,1.0
9683,28,1.0
9684,42,1.0
9685,3,1.0
9686,23,1.0
9687,23,1.0
9688,1,1.0
9689,23,1.0
9690,21,1.0
9691,21,1.0
9692,3,1.0
9693,23,1.0
9694,1,1.0
9695,1,1.0
9696,23,1.0
9697,1,1.0
9698,1,1.0
9699,21,1.0
9700,11,1.0
9701,11,1.0
9702,21,1.0
9703,15,1.0
9704,5,1.0
9705,15,1.0
9706,7,1.0
9707,1,1.0
9708,44,1.0
9709,15,1.0
9710,45,1.0
9711,21,1.0
9712,15,1.0
9713,1,1.0
9714,1,1.0
9715,1,1.0
9716,1,1.0
9717,11,1.0
9718,1,1.0
9719,1,1.0
9720,1,1.0
9721,21,1.0
9722,1,1.0
9723,1,1.0
9724,21,1.0
9725,29,1.0
9726,1,1.0
9727,21,1.0
9728,29,1.0
9729,29,1.0
9730,1,1.0
9731,21,1.0
9732,15,1.0
9733,21,1.0
9734,24,1.0
9735,7,1.0
9736,1,1.0
9737,1,1.0
9738,46,1.0
9739,46,1.0
9740,15,1.0
9741,1,1.0
9742,45,1.0
9743,45,1.0
9744,29,1.0
9745,21,1.0
9746,21,1.0
9747,1,1.0
9748,8,1.0
9749,42,1.0
9750,28,1.0
9751,28,1.0
9752,1,1.0
9753,24,1.0
9754,24,1.0
9755,28,1.0
9756,21,1.0
9757,21,1.0
9758,21,1.0
9759,21,1.0
9760,1,1.0
9761,21,1.0
9762,16,1.0
9763,16,1.0
9764,29,1.0
9765,29,1.0
9766,29,1.0
9767,29,1.0
9768,1,1.0
9769,4,1.0
9770,1,1.0
9771,24,1.0
9772,24,1.0
9773,11,1.0
9774,23,1.0
9775,11,1.0
9776,11,1.0
9777,24,1.0
9778,29,1.0
9779,24,1.0
9780,43,1.0
9781,3,1.0
9782,7,1.0
9783,24,1.0
9784,1,1.0
9785,4,1.0
9786,1,1.0
9787,11,1.0
9788,5,1.0
9789,29,1.0
9790,24,1.0
9791,24,1.0
9792,1,1.0
9793,1,1.0
9794,1,1.0
9795,11,1.0
9796,23,1.0
9797,11,1.0
9798,4,1.0
9799,21,1.0
9800,21,1.0
9801,21,1.0
9802,21,1.0
9803,1,1.0
9804,1,1.0
9805,1,1.0
9806,1,1.0
9807,1,1.0
9808,20,1.0
9809,1,1.0
9810,24,1.0
9811,1,1.0
9812,1,1.0
9813,21,1.0
9814,1,1.0
9815,21,1.0
9816,24,1.0
9817,7,1.0
9818,24,1.0
9819,1,1.0
9820,25,1.0
9821,15,1.0
9822,15,1.0
9823,15,1.0
9824,15,1.0
9825,15,1.0
9826,25,1.0
9827,25,1.0
9828,15,1.0
9829,15,1.0
9830,15,1.0
9831,15,1.0
9832,15,1.0
9833,15,1.0
9834,15,1.0
9835,15,1.0
9836,15,1.0
9837,15,1.0
9838,15,1.0
9839,25,1.0
9840,15,1.0
9841,15,1.0
9842,15,1.0
9843,15,1.0
9844,15,1.0
9845,21,1.0
9846,1,1.0
9847,1,1.0
9848,1,1.0
9849,21,1.0
9850,24,1.0
9851,11,1.0
9852,1,1.0
9853,11,1.0
9854,11,1.0
9855,32,1.0
9856,16,1.0
9857,1,1.0
9858,11,1.0
9859,1,1.0
9860,29,1.0
9861,3,1.0
9862,3,1.0
9863,1,1.0
9864,24,1.0
9865,45,1.0
9866,1,1.0
9867,40,1.0
9868,1,1.0
9869,11,1.0
9870,46,1.0
9871,24,1.0
9872,1,1.0
9873,21,1.0
9874,21,1.0
9875,4,1.0
9876,11,1.0
9877,1,1.0
9878,1,1.0
9879,11,1.0
9880,11,1.0
9881,1,1.0
9882,24,1.0
9883,3,1.0
9884,3,1.0
9885,3,1.0
9886,3,1.0
9887,3,1.0
9888,4,1.0
9889,3,1.0
9890,3,1.0
9891,3,1.0
9892,3,1.0
9893,3,1.0
9894,3,1.0
9895,3,1.0
9896,3,1.0
9897,3,1.0
9898,3,1.0
9899,3,1.0
9900,45,1.0
9901,45,1.0
9902,29,1.0
9903,16,1.0
9904,21,1.0
9905,15,1.0
9906,11,1.0
9907,11,1.0
9908,1,1.0
9909,29,1.0
9910,29,1.0
9911,1,1.0
9912,1,1.0
9913,1,1.0
9914,1,1.0
9915,1,1.0
9916,3,1.0
9917,45,1.0
9918,3,1.0
9919,4,1.0
9920,45,1.0
9921,4,1.0
9922,4,1.0
9923,4,1.0
9924,4,1.0
9925,3,1.0
9926,18,1.0
9927,3,1.0
9928,3,1.0
9929,3,1.0
9930,21,1.0
9931,45,1.0
9932,3,1.0
9933,3,1.0
9934,3,1.0
9935,4,1.0
9936,4,1.0
9937,4,1.0
9938,3,1.0
9939,3,1.0
9940,3,1.0
9941,4,1.0
9942,21,1.0
9943,45,1.0
9944,3,1.0
9945,3,1.0
9946,4,1.0
9947,3,1.0
9948,3,1.0
9949,4,1.0
9950,4,1.0
9951,4,1.0
9952,45,1.0
9953,4,1.0
9954,3,1.0
9955,4,1.0
9956,4,1.0
9957,3,1.0
9958,4,1.0
9959,3,1.0
9960,4,1.0
9961,37,1.0
9962,3,1.0
9963,3,1.0
9964,3,1.0
9965,3,1.0
9966,4,1.0
9967,15,1.0
9968,3,1.0
9969,3,1.0
9970,3,1.0
9971,3,1.0
9972,3,1.0
9973,3,1.0
9974,3,1.0
9975,3,1.0
9976,3,1.0
9977,3,1.0
9978,3,1.0
9979,3,1.0
9980,3,1.0
9981,3,1.0
9982,3,1.0
9983,3,1.0
9984,3,1.0
9985,3,1.0
9986,3,1.0
9987,4,1.0
9988,4,1.0
9989,4,1.0
9990,4,1.0
9991,1,1.0
9992,1,1.0
9993,11,1.0
9994,11,1.0
9995,1,1.0
9996,1,1.0
9997,29,1.0
9998,1,1.0
9999,1,1.0
10000,1,1.0
10001,1,1.0
10002,29,1.0
10003,29,1.0
10004,29,1.0
10005,29,1.0
10006,3,1.0
10007,29,1.0
10008,29,1.0
10009,3,1.0
10010,30,1.0
10011,38,1.0
10012,30,1.0
10013,30,1.0
10014,30,1.0
10015,1,1.0
10016,30,1.0
10017,2,1.0
10018,30,1.0
10019,30,1.0
10020,30,1.0
10021,30,1.0
10022,30,1.0
10023,30,1.0
10024,30,1.0
10025,30,1.0
10026,1,1.0
10027,30,1.0
10028,31,1.0
10029,1,1.0
10030,1,1.0
10031,1,1.0
10032,1,1.0
10033,1,1.0
10034,1,1.0
10035,1,1.0
10036,1,1.0
10037,1,1.0
10038,1,1.0
10039,1,1.0
10040,4,1.0
10041,21,1.0
10042,21,1.0
10043,3,1.0
10044,3,1.0
10045,15,1.0
10046,3,1.0
10047,3,1.0
10048,15,1.0
10049,3,1.0
10050,3,1.0
10051,3,1.0
10052,25,1.0
10053,15,1.0
10054,15,1.0
10055,3,1.0
10056,4,1.0
10057,4,1.0
10058,1,1.0
10059,3,1.0
10060,1,1.0
10061,3,1.0
10062,3,1.0
10063,1,1.0
10064,1,1.0
10065,1,1.0
10066,1,1.0
10067,1,1.0
10068,1,1.0
10069,11,1.0
10070,11,1.0
10071,1,1.0
10072,6,1.0
10073,1,1.0
10074,11,1.0
10075,6,1.0
10076,15,1.0
10077,1,1.0
10078,7,1.0
10079,1,1.0
10080,1,1.0
10081,1,1.0
10082,1,1.0
10083,1,1.0
10084,1,1.0
10085,1,1.0
10086,1,1.0
10087,1,1.0
10088,1,1.0
10089,1,1.0
10090,4,1.0
10091,5,1.0
10092,1,1.0
10093,1,1.0
10094,1,1.0
10095,1,1.0
10096,1,1.0
10097,4,1.0
10098,3,1.0
10099,3,1.0
10100,3,1.0
10101,3,1.0
10102,6,1.0
10103,1,1.0
10104,1,1.0
10105,1,1.0
10106,3,1.0
10107,3,1.0
10108,1,1.0
10109,1,1.0
10110,37,1.0
10111,21,1.0
10112,37,1.0
10113,1,1.0
10114,1,1.0
10115,1,1.0
10116,1,1.0
10117,16,1.0
10118,1,1.0
10119,16,1.0
10120,16,1.0
10121,1,1.0
10122,1,1.0
10123,1,1.0
10124,1,1.0
10125,1,1.0
10126,1,1.0
10127,1,1.0
10128,16,1.0
10129,1,1.0
10130,34,1.0
10131,34,1.0
10132,34,1.0
10133,21,1.0
10134,1,1.0
10135,3,1.0
10136,3,1.0
10137,3,1.0
10138,3,1.0
10139,1,1.0
10140,3,1.0
10141,3,1.0
10142,3,1.0
10143,3,1.0
10144,1,1.0
10145,1,1.0
10146,1,1.0
10147,1,1.0
10148,1,1.0
10149,22,1.0
10150,1,1.0
10151,1,1.0
10152,11,1.0
10153,1,1.0
10154,1,1.0
10155,1,1.0
10156,1,1.0
10157,1,1.0
10158,1,1.0
10159,1,1.0
10160,1,1.0
10161,1,1.0
10162,1,1.0
10163,1,1.0
10164,1,1.0
10165,1,1.0
10166,1,1.0
10167,1,1.0
10168,1,1.0
10169,1,1.0
10170,1,1.0
10171,1,1.0
10172,1,1.0
10173,1,1.0
10174,7,1.0
10175,11,1.0
10176,1,1.0
10177,1,1.0
10178,1,1.0
10179,16,1.0
10180,30,1.0
10181,1,1.0
10182,1,1.0
10183,1,1.0
10184,1,1.0
10185,1,1.0
10186,29,1.0
10187,1,1.0
10188,1,1.0
10189,1,1.0
10190,11,1.0
10191,1,1.0
10192,16,1.0
10193,16,1.0
10194,30,1.0
10195,1,1.0
10196,1,1.0
10197,38,1.0
10198,5,1.0
10199,5,1.0
10200,30,1.0
10201,5,1.0
10202,1,1.0
10203,19,1.0
10204,1,1.0
10205,1,1.0
10206,11,1.0
10207,1,1.0
10208,4,1.0
10209,1,1.0
10210,1,1.0
10211,1,1.0
10212,11,1.0
10213,1,1.0
10214,1,1.0
10215,21,1.0
10216,11,1.0
10217,11,1.0
10218,0,1.0
10219,5,1.0
10220,1,1.0
10221,1,1.0
10222,5,1.0
10223,5,1.0
10224,5,1.0
10225,36,1.0
10226,19,1.0
10227,11,1.0
10228,1,1.0
10229,1,1.0
10230,1,1.0
10231,1,1.0
10232,1,1.0
10233,1,1.0
10234,1,1.0
10235,21,1.0
10236,1,1.0
10237,1,1.0
10238,1,1.0
10239,1,1.0
10240,21,1.0
10241,1,1.0
10242,1,1.0
10243,1,1.0
10244,1,1.0
10245,1,1.0
10246,1,1.0
10247,1,1.0
10248,1,1.0
10249,1,1.0
10250,21,1.0
10251,21,1.0
10252,1,1.0
10253,1,1.0
10254,1,1.0
10255,1,1.0
10256,1,1.0
10257,1,1.0
10258,1,1.0
10259,1,1.0
10260,4,1.0
10261,1,1.0
10262,21,1.0
10263,21,1.0
10264,1,1.0
10265,1,1.0
10266,1,1.0
10267,5,1.0
10268,5,1.0
10269,1,1.0
10270,19,1.0
10271,1,1.0
10272,1,1.0
10273,1,1.0
10274,1,1.0
10275,1,1.0
10276,15,1.0
10277,1,1.0
10278,1,1.0
10279,38,1.0
10280,1,1.0
10281,1,1.0
10282,1,1.0
10283,1,1.0
10284,1,1.0
10285,1,1.0
10286,11,1.0
10287,1,1.0
10288,1,1.0
10289,1,1.0
10290,21,1.0
10291,15,1.0
10292,1,1.0
10293,1,1.0
10294,1,1.0
10295,1,1.0
10296,1,1.0
10297,1,1.0
10298,1,1.0
10299,1,1.0
10300,1,1.0
10301,1,1.0
10302,1,1.0
10303,1,1.0
10304,1,1.0
10305,1,1.0
10306,1,1.0
10307,1,1.0
10308,11,1.0
10309,1,1.0
10310,5,1.0
10311,0,1.0
10312,1,1.0
10313,4,1.0
10314,1,1.0
10315,41,1.0
10316,1,1.0
10317,1,1.0
10318,1,1.0
10319,1,1.0
10320,1,1.0
10321,1,1.0
10322,3,1.0
10323,1,1.0
10324,1,1.0
10325,3,1.0
10326,1,1.0
10327,11,1.0
10328,1,1.0
10329,11,1.0
10330,1,1.0
10331,11,1.0
10332,11,1.0
10333,1,1.0
10334,4,1.0
10335,1,1.0
10336,1,1.0
10337,1,1.0
10338,1,1.0
10339,1,1.0
10340,1,1.0
10341,35,1.0
10342,5,1.0
10343,1,1.0
10344,3,1.0
10345,21,1.0
10346,11,1.0
10347,1,1.0
10348,1,1.0
10349,1,1.0
10350,1,1.0
10351,1,1.0
10352,1,1.0
10353,1,1.0
10354,1,1.0
10355,31,1.0
10356,31,1.0
10357,31,1.0
10358,31,1.0
10359,31,1.0
10360,31,1.0
10361,31,1.0
10362,31,1.0
10363,31,1.0
10364,31,1.0
10365,1,1.0
10366,5,1.0
10367,5,1.0
10368,1,1.0
10369,10,1.0
10370,5,1.0
10371,5,1.0
10372,10,1.0
10373,32,1.0
10374,10,1.0
10375,15,1.0
10376,20,1.0
10377,10,1.0
10378,10,1.0
10379,20,1.0
10380,12,1.0
10381,10,1.0
10382,10,1.0
10383,20,1.0
10384,12,1.0
10385,1,1.0
10386,1,1.0
10387,1,1.0
10388,1,1.0
10389,1,1.0
10390,7,1.0
10391,1,1.0
10392,1,1.0
10393,1,1.0
10394,1,1.0
10395,1,1.0
10396,1,1.0
10397,21,1.0
10398,38,1.0
10399,11,1.0
10400,34,1.0
10401,11,1.0
10402,11,1.0
10403,1,1.0
10404,1,1.0
10405,1,1.0
10406,5,1.0
10407,11,1.0
10408,5,1.0
10409,4,1.0
10410,20,1.0
10411,20,1.0
10412,11,1.0
10413,11,1.0
10414,11,1.0
10415,1,1.0
10416,24,1.0
10417,1,1.0
10418,1,1.0
10419,1,1.0
10420,7,1.0
10421,1,1.0
10422,1,1.0
10423,29,1.0
10424,24,1.0
10425,24,1.0
10426,24,1.0
10427,1,1.0
10428,1,1.0
10429,1,1.0
10430,1,1.0
10431,29,1.0
10432,1,1.0
10433,1,1.0
10434,11,1.0
10435,11,1.0
10436,1,1.0
10437,1,1.0
10438,1,1.0
10439,1,1.0
10440,40,1.0
10441,24,1.0
10442,24,1.0
10443,24,1.0
10444,15,1.0
10445,29,1.0
10446,28,1.0
10447,29,1.0
10448,24,1.0
10449,29,1.0
10450,23,1.0
10451,24,1.0
10452,24,1.0
10453,24,1.0
10454,24,1.0
10455,24,1.0
10456,24,1.0
10457,29,1.0
10458,24,1.0
10459,24,1.0
10460,24,1.0
10461,24,1.0
10462,24,1.0
10463,24,1.0
10464,29,1.0
10465,24,1.0
10466,24,1.0
10467,24,1.0
10468,29,1.0
10469,24,1.0
10470,4,1.0
10471,24,1.0
10472,24,1.0
10473,24,1.0
10474,2,1.0
10475,24,1.0
10476,24,1.0
10477,45,1.0
10478,24,1.0
10479,24,1.0
10480,24,1.0
10481,24,1.0
10482,15,1.0
10483,24,1.0
10484,24,1.0
10485,45,1.0
10486,24,1.0
10487,24,1.0
10488,24,1.0
10489,24,1.0
10490,24,1.0
10491,24,1.0
10492,24,1.0
10493,24,1.0
10494,24,1.0
10495,15,1.0
10496,24,1.0
10497,29,1.0
10498,29,1.0
10499,29,1.0
10500,29,1.0
10501,24,1.0
10502,24,1.0
10503,29,1.0
10504,29,1.0
10505,24,1.0
10506,24,1.0
10507,29,1.0
10508,15,1.0
10509,29,1.0
10510,24,1.0
10511,24,1.0
10512,12,1.0
10513,24,1.0
10514,28,1.0
10515,18,1.0
10516,46,1.0
10517,46,1.0
10518,46,1.0
10519,11,1.0
10520,5,1.0
10521,11,1.0
10522,11,1.0
10523,1,1.0
10524,1,1.0
10525,1,1.0
10526,1,1.0
10527,1,1.0
10528,4,1.0
10529,1,1.0
10530,1,1.0
10531,7,1.0
10532,1,1.0
10533,24,1.0
10534,1,1.0
10535,1,1.0
10536,1,1.0
10537,1,1.0
10538,1,1.0
10539,1,1.0
10540,1,1.0
10541,29,1.0
10542,29,1.0
10543,13,1.0
10544,1,1.0
10545,1,1.0
10546,1,1.0
10547,1,1.0
10548,1,1.0
10549,1,1.0
10550,1,1.0
10551,1,1.0
10552,1,1.0
10553,16,1.0
10554,16,1.0
10555,16,1.0
10556,1,1.0
10557,1,1.0
10558,1,1.0
10559,11,1.0
10560,11,1.0
10561,16,1.0
10562,1,1.0
10563,1,1.0
10564,1,1.0
10565,4,1.0
10566,1,1.0
10567,1,1.0
10568,1,1.0
10569,1,1.0
10570,1,1.0
10571,1,1.0
10572,11,1.0
10573,11,1.0
10574,11,1.0
10575,11,1.0
10576,11,1.0
10577,11,1.0
10578,11,1.0
10579,1,1.0
10580,1,1.0
10581,1,1.0
10582,5,1.0
10583,5,1.0
10584,11,1.0
10585,7,1.0
10586,1,1.0
10587,29,1.0
10588,1,1.0
10589,5,1.0
10590,1,1.0
10591,4,1.0
10592,1,1.0
10593,1,1.0
10594,1,1.0
10595,1,1.0
10596,5,1.0
10597,16,1.0
10598,7,1.0
10599,11,1.0
10600,11,1.0
10601,11,1.0
10602,11,1.0
10603,11,1.0
10604,1,1.0
10605,11,1.0
10606,16,1.0
10607,28,1.0
10608,21,1.0
10609,16,1.0
10610,9,1.0
10611,25,1.0
10612,12,1.0
10613,16,1.0
10614,8,1.0
10615,8,1.0
10616,8,1.0
10617,41,1.0
10618,23,1.0
10619,1,1.0
10620,16,1.0
10621,16,1.0
10622,1,1.0
10623,16,1.0
10624,0,1.0
10625,11,1.0
10626,16,1.0
10627,1,1.0
10628,1,1.0
10629,23,1.0
10630,1,1.0
10631,11,1.0
10632,11,1.0
10633,1,1.0
10634,11,1.0
10635,24,1.0
10636,24,1.0
10637,1,1.0
10638,11,1.0
10639,11,1.0
10640,1,1.0
10641,24,1.0
10642,11,1.0
10643,11,1.0
10644,1,1.0
10645,16,1.0
10646,16,1.0
10647,11,1.0
10648,23,1.0
10649,23,1.0
10650,16,1.0
10651,38,1.0
10652,16,1.0
10653,16,1.0
10654,11,1.0
10655,11,1.0
10656,32,1.0
10657,16,1.0
10658,16,1.0
10659,1,1.0
10660,16,1.0
10661,1,1.0
10662,24,1.0
10663,38,1.0
10664,1,1.0
10665,11,1.0
10666,1,1.0
10667,1,1.0
10668,11,1.0
10669,24,1.0
10670,11,1.0
10671,24,1.0
10672,24,1.0
10673,11,1.0
10674,33,1.0
10675,12,1.0
10676,33,1.0
10677,45,1.0
10678,1,1.0
10679,11,1.0
10680,1,1.0
10681,11,1.0
10682,11,1.0
10683,11,1.0
10684,1,1.0
10685,38,1.0
10686,11,1.0
10687,11,1.0
10688,21,1.0
10689,11,1.0
10690,1,1.0
10691,1,1.0
10692,1,1.0
10693,1,1.0
10694,29,1.0
10695,21,1.0
10696,3,1.0
10697,1,1.0
10698,3,1.0
10699,1,1.0
10700,1,1.0
10701,1,1.0
10702,21,1.0
10703,21,1.0
10704,1,1.0
10705,11,1.0
10706,11,1.0
10707,1,1.0
10708,30,1.0
10709,1,1.0
10710,15,1.0
10711,25,1.0
10712,30,1.0
10713,30,1.0
10714,38,1.0
10715,30,1.0
10716,30,1.0
10717,30,1.0
10718,30,1.0
10719,30,1.0
10720,1,1.0
10721,1,1.0
10722,1,1.0
10723,1,1.0
10724,11,1.0
10725,31,1.0
10726,1,1.0
10727,1,1.0
10728,1,1.0
10729,11,1.0
10730,1,1.0
10731,1,1.0
10732,1,1.0
10733,1,1.0
10734,1,1.0
10735,1,1.0
10736,1,1.0
10737,31,1.0
10738,1,1.0
10739,1,1.0
10740,1,1.0
10741,1,1.0
10742,1,1.0
10743,1,1.0
10744,23,1.0
10745,1,1.0
10746,1,1.0
10747,30,1.0
10748,41,1.0
10749,28,1.0
10750,1,1.0
10751,41,1.0
10752,30,1.0
10753,41,1.0
10754,16,1.0
10755,1,1.0
10756,41,1.0
10757,1,1.0
10758,11,1.0
10759,29,1.0
10760,15,1.0
10761,12,1.0
10762,5,1.0
10763,5,1.0
10764,36,1.0
10765,27,1.0
10766,1,1.0
10767,16,1.0
10768,11,1.0
10769,5,1.0
10770,41,1.0
10771,5,1.0
10772,1,1.0
10773,9,1.0
10774,10,1.0
10775,11,1.0
10776,27,1.0
10777,41,1.0
10778,4,1.0
10779,41,1.0
10780,41,1.0
10781,41,1.0
10782,28,1.0
10783,1,1.0
10784,9,1.0
10785,20,1.0
10786,1,1.0
10787,3,1.0
10788,1,1.0
10789,11,1.0
10790,41,1.0
10791,1,1.0
10792,1,1.0
10793,1,1.0
10794,32,1.0
10795,1,1.0
10796,1,1.0
10797,47,1.0
10798,1,1.0
10799,11,1.0
10800,10,1.0
10801,41,1.0
10802,41,1.0
10803,11,1.0
10804,11,1.0
10805,41,1.0
10806,1,1.0
10807,1,1.0
10808,1,1.0
10809,1,1.0
10810,1,1.0
10811,1,1.0
10812,20,1.0
10813,9,1.0
10814,1,1.0
10815,1,1.0
10816,1,1.0
10817,1,1.0
10818,1,1.0
10819,39,1.0
10820,4,1.0
10821,1,1.0
10822,1,1.0
10823,1,1.0
10824,1,1.0
10825,11,1.0
10826,11,1.0
10827,11,1.0
10828,11,1.0
10829,11,1.0
10830,16,1.0
10831,11,1.0
10832,9,1.0
10833,43,1.0
10834,19,1.0
10835,19,1.0
10836,1,1.0
10837,1,1.0
10838,19,1.0
10839,19,1.0
10840,4,1.0
10841,20,1.0
10842,1,1.0
10843,11,1.0
10844,11,1.0
10845,15,1.0
10846,11,1.0
10847,5,1.0
10848,11,1.0
10849,30,1.0
10850,30,1.0
10851,16,1.0
10852,30,1.0
10853,16,1.0
10854,11,1.0
10855,30,1.0
10856,20,1.0
10857,41,1.0
10858,41,1.0
10859,11,1.0
10860,20,1.0
10861,16,1.0
10862,16,1.0
10863,16,1.0
10864,30,1.0
10865,30,1.0
10866,24,1.0
10867,16,1.0
10868,16,1.0
10869,16,1.0
10870,9,1.0
10871,16,1.0
10872,16,1.0
10873,11,1.0
10874,11,1.0
10875,23,1.0
10876,16,1.0
10877,1,1.0
10878,0,1.0
10879,21,1.0
10880,21,1.0
10881,21,1.0
10882,21,1.0
10883,15,1.0
10884,21,1.0
10885,11,1.0
10886,1,1.0
10887,4,1.0
10888,37,1.0
10889,37,1.0
10890,1,1.0
10891,31,1.0
10892,1,1.0
10893,1,1.0
10894,1,1.0
10895,1,1.0
10896,4,1.0
10897,1,1.0
10898,21,1.0
10899,1,1.0
10900,21,1.0
10901,21,1.0
10902,3,1.0
10903,1,1.0
10904,21,1.0
10905,24,1.0
10906,11,1.0
10907,35,1.0
10908,11,1.0
10909,1,1.0
10910,1,1.0
10911,21,1.0
10912,21,1.0
10913,37,1.0
10914,37,1.0
10915,37,1.0
10916,1,1.0
10917,1,1.0
10918,1,1.0
10919,1,1.0
10920,21,1.0
10921,3,1.0
10922,1,1.0
10923,1,1.0
10924,11,1.0
10925,31,1.0
10926,15,1.0
10927,1,1.0
10928,1,1.0
10929,1,1.0
10930,1,1.0
10931,1,1.0
10932,1,1.0
